chorus_path,title,artist,rank,year,popularity,file_path,chroma_mean_1,chroma_mean_2,chroma_mean_3,tempo,spectral_centroid,spectral_bandwidth,spectral_rolloff,tonal_centroid_1,tonal_centroid_2,tonal_centroid_3,tonal_centroid_4,tonal_centroid_5,tonal_centroid_6,zero_crossing_rate,tuning
choruss\Rags2Riches_chorus.wav,Rags2Riches,Rod Wave Featuring ATR Son Son,90,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Rags2Riches.mp3,0.6091771721839905,0.5261340141296387,0.5187811851501465,117.45383522727273,2400.388813311716,2342.3799002296223,4784.271070167376,-0.09692375389145441,0.07520358411958523,-0.11430383891306263,0.06596784715503895,0.008408222025561872,0.032403244765622445,0.07089299535603716,0.020000000000000018
,Bluebird,Miranda Lambert,91,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Bluebird.mp3,,,,,,,,,,,,,,,
choruss\Wishing Well_chorus.wav,Wishing Well,Juice WRLD,92,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Wishing Well.mp3,0.5456949472427368,0.38677579164505005,0.39186540246009827,151.99908088235293,2635.1668110712094,2847.168944141687,5925.847500544214,0.15674606747457437,0.15870289637313237,-0.16843198005242696,0.11625636130536672,-0.018494648969096042,0.0882163729674353,0.06756648485874613,0.020000000000000018
choruss\Does To Me_chorus.wav,Does To Me,Luke Combs Featuring Eric Church,93,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Does To Me.mp3,0.5391470789909363,0.2915308475494385,0.42904072999954224,112.34714673913044,2354.463573750662,2371.241874764325,4688.421649755708,0.10471630064437687,0.11524540853309474,0.03309554549009024,0.059069865256339796,0.012042539635845553,0.006625341294742868,0.11820412272639319,0.010000000000000009
,P*$$y Fairy (OTW),Jhene Aiko,94,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\P*$$y Fairy (OTW).mp3,,,,,,,,,,,,,,,
choruss\ily_chorus.wav,ily,Surf Mesa Featuring Emilee,95,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\ily.mp3,0.3690303862094879,0.4649788439273834,0.4875723123550415,112.34714673913044,1897.8729534845327,2177.6893935429457,4084.341969209559,0.038415411130308864,0.0003130117198818567,-0.0041686447377641865,0.06987787867916395,0.01626154471277929,0.008544032975177878,0.07418927172020123,-0.010000000000000009
choruss\More Than My Hometown_chorus.wav,More Than My Hometown,Morgan Wallen,96,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\More Than My Hometown.mp3,0.2738399803638458,0.4599677324295044,0.30048006772994995,129.19921875,1891.020369247656,2242.30977283685,3911.9596782483554,-0.09455144635735983,-0.05617488468550278,0.005063192702644819,-0.1006477866235306,0.006652475432983306,0.009602170983248759,0.08197909612035603,0.010000000000000009
choruss\Lovin' On You_chorus.wav,Lovin' On You,Luke Combs,97,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Lovin' On You.mp3,0.24788576364517212,0.3138897120952606,0.22511258721351624,117.45383522727273,2367.5364395661895,2440.497506114417,4994.903129837461,0.043684113094658986,-0.06581758959446454,-0.004370896191835644,0.03812893467664019,0.005484702680884952,-0.001421724900966564,0.10565091065208979,0.050000000000000044
choruss\Said Sum_chorus.wav,Said Sum,Moneybagg Yo,98,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Said Sum.mp3,0.4511395990848541,0.5084163546562195,0.49012553691864014,129.19921875,2632.7488958760578,2806.9846536837817,5830.514743675019,-0.15643394812568923,-0.03050078585438058,0.1771726630687212,0.06911111765053823,0.040333513627718455,0.07585847877497985,0.05703064531733746,-0.12
choruss\Slide_chorus.wav,Slide,H.E.R. Featuring YG,99,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Slide.mp3,0.29730069637298584,0.3344304859638214,0.3306506276130676,103.359375,2350.7269036209664,2553.0073830602955,5232.618359072659,-0.014934842844227402,-0.06497575459507945,-0.01636802802733195,0.048873158272689725,0.002434221094613599,0.0017632405337050434,0.09038267342298761,0.010000000000000009
choruss\Walk Em Down_chorus.wav,Walk Em Down,NLE Choppa Featuring Roddy Ricch,100,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Walk Em Down.mp3,0.303306519985199,0.3516852557659149,0.6219066977500916,83.35433467741936,2374.5226424674606,2612.24616261092,5282.718056126645,0.10691632636602126,0.1082859926719072,0.03938943203884616,-0.07644915344170566,-0.0013183259131080167,-0.03429813964448096,0.08188990542763158,0.030000000000000027
choruss\Levitating_chorus.wav,Levitating,Dua Lipa,1,2021,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Levitating.mp3,0.4006463289260864,0.3703732490539551,0.3925284743309021,103.359375,2695.249665827615,2729.673322260036,5942.930730577593,0.034407553018579166,-0.06243266360778566,0.015383801385529106,-0.00820443648037673,-0.013490996304751096,0.0024838990563578888,0.10730774114744582,0.020000000000000018
choruss\Save Your Tears_chorus.wav,Save Your Tears,The Weeknd & Ariana Grande,2,2021,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Save Your Tears.mp3,0.44834837317466736,0.3449890613555908,0.4026341736316681,117.45383522727273,2166.731954219794,2494.2269284236345,4942.00344971459,0.1310150257123196,0.08493856103439928,0.027045030169903554,0.12228278972888913,0.03921636523261056,0.02024077603178278,0.08057623234326626,0.0
choruss\Blinding Lights_chorus.wav,Blinding Lights,The Weeknd,3,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Blinding Lights.mp3,0.47842931747436523,0.32036301493644714,0.34991005063056946,86.1328125,2418.40634608812,2595.5991568686472,5286.518033148704,-0.09580906058157161,0.11099070495163756,-0.042461551019443704,0.013757456685113049,-0.015020068473487422,0.006681263890844053,0.08971979005417957,-0.020000000000000018
choruss\Mood_chorus.wav,Mood,24kGoldn Featuring iann dior,4,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Mood.mp3,0.5845532417297363,0.4174841642379761,0.43661096692085266,184.5703125,2073.105809823511,2464.5646611451525,4772.47114151993,-0.06380019939001037,0.0997092706165154,0.03726702890771136,-0.012539184643619377,0.0023350912672815494,-0.016968046261672257,0.05190747145897833,0.030000000000000027
choruss\Good 4 U_chorus.wav,Good 4 U,Olivia Rodrigo,5,2021,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Good 4 U.mp3,0.36668261885643005,0.4604320824146271,0.32628485560417175,161.4990234375,2539.0140353424986,2077.1070798120495,4587.605592709946,0.08662682496354575,-0.11318419619258657,-0.00023990647071573152,0.05094676490025347,-0.005593597204792485,-0.012762314663052386,0.15000136053599072,-0.03999999999999998
choruss\Kiss Me More_chorus.wav,Kiss Me More,Doja Cat Featuring SZA,6,2021,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Kiss Me More.mp3,0.3314635455608368,0.34258922934532166,0.3359861969947815,112.34714673913044,2198.3781137936544,2509.264125429678,4855.987303175793,-0.06416317261384522,0.05275719712294692,0.029943597658706873,0.04343904236810172,0.004599052780215206,-0.0022165838444472155,0.0830191502999226,-0.020000000000000018
choruss\Leave The Door Open_chorus.wav,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),7,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Leave The Door Open.mp3,0.3389107584953308,0.20528234541416168,0.2832837700843811,143.5546875,2356.541064369658,2455.120610311874,4855.7373046875,-0.023853570965862585,0.13593263406797934,0.03883207998102939,0.052298931131029305,-0.00710195771874191,-0.01743903623903941,0.1116546536377709,0.010000000000000009
choruss\Drivers License_chorus.wav,Drivers License,Olivia Rodrigo,8,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Drivers License.mp3,0.23616641759872437,0.18779350817203522,0.23937943577766418,143.5546875,1929.7112495680283,2293.992832879861,3978.909273413313,-0.09719850796564489,0.23839657334802222,0.06649622841717956,-0.12487126344918754,0.04867517403504743,-0.001732551681609915,0.079214940499226,-0.02999999999999997
choruss\Montero (Call Me By Your Name)_chorus.wav,Montero (Call Me By Your Name),Lil Nas X,9,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Montero (Call Me By Your Name).mp3,0.3018147051334381,0.35334429144859314,0.3575493395328522,117.45383522727273,3415.7677394710595,3225.439530455935,7654.753712751548,-0.08413718478379172,-0.06393139302176973,0.11893192607038612,0.03877892620550101,0.01609818199472381,-0.014533829185808877,0.15352288119195046,0.040000000000000036
,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,10,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Peaches.mp3,,,,,,,,,,,,,,,
choruss\Butter_chorus.wav,Butter,BTS,11,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Butter.mp3,0.5229398608207703,0.3834526240825653,0.3807887136936188,112.34714673913044,2651.0310572776216,2828.029180317286,6119.129665126741,-0.07780906707736246,-0.009464846703517212,-0.11860560996013948,0.049598617793489945,-0.0034536617318959148,0.006794634894338136,0.10100997121710527,-0.03999999999999998
choruss\Stay_chorus.wav,Stay,The Kid LAROI & Justin Bieber,12,2021,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Stay.mp3,0.4060378968715668,0.4357740581035614,0.29707056283950806,172.265625,2471.249725275811,2726.0681310427226,5596.399492671246,-0.09508370860398331,-0.011649631271638247,-0.049842423527291624,-0.006369279417852851,-0.0069602871955814355,-0.010389724490088544,0.08832448481037151,0.020000000000000018
choruss\Deja Vu_chorus.wav,Deja Vu,Olivia Rodrigo,13,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Deja Vu.mp3,0.47015008330345154,0.5753016471862793,0.34623169898986816,92.28515625,2370.3189254471954,2421.469373219803,4890.937091839202,0.12258708700861579,-0.03654264060050995,-0.0745226495016959,-0.02535622598943666,-0.016078985539634976,0.025077487391797437,0.10939540803986068,-0.04999999999999999
choruss\Positions_chorus.wav,Positions,Ariana Grande,14,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Positions.mp3,0.4024338722229004,0.3242807388305664,0.4162504971027374,143.5546875,3299.853531347042,3252.733583896437,7573.637536583301,0.09254725580082464,0.06515260839632675,-0.048062540494171226,-0.020927409645770244,0.0019985976174919113,-0.010711274938023475,0.13519041457043343,-0.010000000000000009
choruss\Bad Habits_chorus.wav,Bad Habits,Ed Sheeran,15,2021,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Bad Habits.mp3,0.3424556851387024,0.4347855746746063,0.513333797454834,123.046875,2664.123480964346,2730.161251515455,5837.248036293054,0.02418148124127499,-0.034607025542206925,0.019556847426912893,-0.03075219097117662,0.003989766410462522,-0.006785028585991044,0.10086938249806501,0.030000000000000027
choruss\Heat Waves_chorus.wav,Heat Waves,Glass Animals,16,2021,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Heat Waves.mp3,0.5491008758544922,0.5635027885437012,0.49806663393974304,80.74951171875,1550.693995895317,2126.8828618967336,3557.928485693208,-0.0381184173496066,-0.2207770924245994,-0.02166305966358171,0.019765976804882016,-0.0022474660000745862,-0.034842163860659525,0.043128235052244585,0.020000000000000018
choruss\Without You_chorus.wav,Without You,The Kid LAROI,17,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Without You.mp3,0.31577420234680176,0.40148839354515076,0.5420626997947693,129.19921875,3189.6041807276524,2928.0694122441732,6799.8088824859715,0.045952370659122214,-0.016633848315565376,0.01863483970425393,-0.019001968842196387,-0.014145280780332508,0.004913988399922022,0.14573608020510836,0.010000000000000009
choruss\Forever After All_chorus.wav,Forever After All,Luke Combs,18,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Forever After All.mp3,0.47463881969451904,0.3127465546131134,0.4166862964630127,151.99908088235293,2406.5841864290715,2395.2273562264027,4769.321160567434,0.13277128025506066,0.1486624727082523,-0.022813045075192485,0.10120948692264649,-0.010765651207472311,0.01665081610022284,0.11010591016834366,0.040000000000000036
choruss\Go Crazy_chorus.wav,Go Crazy,Chris Brown & Young Thug,19,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Go Crazy.mp3,0.5238821506500244,0.3961695730686188,0.5213345885276794,95.703125,2455.499972278136,2843.0306210839935,5809.614870053696,-0.02953353129853642,0.11550516196228383,-0.03793985696636409,0.06600816725485027,-0.02505724311553987,-0.008644423506297587,0.072134862374226,-0.020000000000000018
choruss\Astronaut In The Ocean_chorus.wav,Astronaut In The Ocean,Masked Wolf,20,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Astronaut In The Ocean.mp3,0.4826890230178833,0.5780103206634521,0.5320030450820923,99.38401442307692,2573.540154057057,2902.4214584398387,5946.197377491292,0.04366463822619078,-0.06862683883843394,-0.021091072383299783,-0.034710298713308635,0.03859896103385768,0.04393033073507201,0.05761643164667183,-0.38
choruss\34+35_chorus.wav,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,21,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\34+35.mp3,0.47885873913764954,0.3148299753665924,0.2853749394416809,112.34714673913044,3030.627579944057,3130.984525448856,6945.724666819853,0.05659003654457872,0.18815521459827658,0.013298419478634452,0.048744245660101444,0.0028406649020977816,-0.008191252652059666,0.09469859592685759,0.020000000000000018
choruss\What You Know Bout Love_chorus.wav,What You Know Bout Love,Pop Smoke,22,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\What You Know Bout Love.mp3,0.5587800145149231,0.40620702505111694,0.4652620553970337,172.265625,3280.8390301602103,2883.06604335003,6637.959861164861,-0.10783557731440264,0.07923680257738003,0.1824777358912228,-0.0026861727338621383,0.014748438554980646,0.07157433997831048,0.1434466004740712,0.16000000000000003
choruss\My Ex's Best Friend_chorus.wav,My Ex's Best Friend,Machine Gun Kelly X blackbear,23,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\My Ex's Best Friend.mp3,0.4807746708393097,0.5131499767303467,0.5227854251861572,123.046875,2628.3748555869424,2848.433328726782,6068.079973817241,-0.1269940826690267,-0.02240405627208556,-0.16172174256779412,0.029127383012116443,0.011725932961960834,-0.029766658982391777,0.08846885279605263,-0.03999999999999998
choruss\Industry Baby_chorus.wav,Industry Baby,Lil Nas X & Jack Harlow,24,2021,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Industry Baby.mp3,0.4656200706958771,0.45779457688331604,0.3720962703227997,151.99908088235293,3106.144067123086,3019.9494465002435,6925.3247901751165,-0.12818694415194637,0.007197079184579832,0.056081966096217586,-0.032022944076315916,0.0010468182535723276,0.01796934436307508,0.12174302800890092,0.010000000000000009
choruss\Therefore I Am_chorus.wav,Therefore I Am,Billie Eilish,25,2021,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Therefore I Am.mp3,0.31174176931381226,0.44251587986946106,0.5029327273368835,95.703125,2068.612410193387,2633.575651064337,4762.154537236358,0.047389206929114726,0.021171945439303785,-0.041232925529762376,-0.03022253720649225,0.0006030351411186857,-0.005239251084501671,0.0578159769253096,-0.020000000000000018
